"","JSE:AMS","JSE:EXX","JSE:FSR","JSE:KIO","JSE:MTN","JSE:NPN","JSE:INL","JSE:SBK","JSE:SOL","JSE:ARI","JSE:ABSP","JSE:SLM","JSE:SHP","JSE:REM","JSE:NED","JSE:APN","JSE:BVT","JSE:ANG","JSE:WHL","JSE:TBS"
"2007-09-04",0.0461466026357815,0.0392207131532807,0.00638979809877149,0.00095283475527097,-0.0182792599078159,-0.0214235054270766,0.00244051371895537,0.0196543528398898,0.00692044284457438,0.0255576985630821,0.00213814894072861,0.00892863074430128,0,-0.006007679215001,0.0146796908234386,-0.00937373714919865,0.00706666276354539,0.00876972347326799,-0.00310559255815335,0.0106101791120157
"2007-09-05",-0.0298529631496809,-0.0459097013040779,-0.0367608959750703,0.0141846349919579,0.00880051595327203,-0.0489289855759143,-0.0178301680235169,-0.0368139731227153,-0.0172163195029285,0.0215413282980847,-0.000178004569253432,-0.0316053394153313,0.0203791623366527,0.00501807002983412,-0.0289161057506817,-0.00716027690434018,-0.0178697926765707,-0.00377358938363948,-0.0278598833395591,-0.0132269331618513
"2007-09-06",1.01009590860457e-05,0.0133335308694651,0.0131292914417935,0.041385216162853,0.0258533788263353,0.00870832789178344,0.00741659765504998,-0.0145281005629094,0.00681761228202937,-0.0114516881309292,0.000178004569253432,-0.0129272345014595,0.00860837453659968,0.00378819525734642,-0.0185534078957481,-0.0112734247844966,-0.00631971013370425,0.00702117791438894,-0.00320341971753724,0.0111138843037821
"2007-09-07",-0.0235165486344275,-0.00664454271866788,-0.0309075374630767,-0.0136056520557784,-0.035422829842485,-0.0174931574475163,-0.0300022503037987,-0.0261937387166391,-0.0073439742557575,-0.0375038997833439,0,0.00371057939653507,0.0169975763685706,-0.0333745006273727,-0.0265670273847221,-0.0116960397631924,-0.0299567535990661,0.0467077113295336,-0.00482445320638192,-0.0187899197393779
"2007-09-10",0.0164106246938722,-0.0053476063265947,0.0221738574943213,0.0225743220385386,0.0275029188896259,0.0174931574475163,-0.0102041701742426,0.00599103139911961,0.0108222386320822,0.0178569023995472,-5.93313358621117e-05,0.00829880281469553,-0.00931289361002285,0.0115477976671059,-0.0213807950249496,0,0.00740605591990473,-0.0230978456903994,-0.0333273127579945,0.00226061778816877
"2007-09-11",0.0121336170114255,0.00200870506107975,0.0122059056795045,0.043675063502663,0.045622427788631,0.0114943794257361,0.0351443688020261,0.0214701963966792,0.022318522955695,0.0122265376363426,5.93313358621117e-05,0.037400168785064,0.0276824610787436,0.0344054851671256,0.0366482671557389,-0.00117716317301486,0.0125172911607763,0,0.0219789067187746,0.0106952891167467
"2007-09-12",0.0248151691197247,0.0296562095828889,-0.0100153242996859,0.0294758181329531,-0.00528698753813117,-0.00343446244863621,-0.0224053430245963,-0.0219680803999935,-0.00166522272596659,0.00274026399697647,-0.00267340126549875,-0.0182999974116447,0.0134230203321408,0.00108166587074088,-0.0030349036951538,-0.00176834705674089,0.0139606842933517,0.0382266294721934,0.00542006746933943,0.0158314652166816
"2007-09-13",0.00488998529419149,0.00904983551991734,0,0.0176850177737879,0.0142732128741176,0.00343446244863621,-0.00507615303185993,0.00298359246688662,0.0135132626236842,0.000781555334819828,0,-0.00904983551991823,0,-0.00814115758369915,-0.0184054275427155,0.0195712395471279,0.006078606168753,0.0198850335850214,-0.00868626525596028,0.00600288896422185
"2007-09-14",-0.0302077932784819,0.00410994670490794,0.00697778670706128,0.0018328077628329,-0.00532860941121882,0.000571265368291662,-0.0442204684793666,-0.0165210265799569,0.023184733618054,0.00389864041565779,0.00118906078219005,-0.00501254182354405,0.00677968698537867,-0.0192578166044139,-0.00154918698683026,0.0089273451072458,-0.00716797045092754,0.00642685808035637,-0.00876237807898583,-0.0138872924883717
"2007-09-17",-0.0133618750815785,-0.000128180478288442,0.00822337462498979,-0.0153770328705889,-0.0252493124878423,-0.034334895521102,-0.047660483350219,-0.00303336936332776,-0.000688761732078547,-0.0156865961676989,0,-0.00503779402995708,-0.0149764541895578,-0.0162423061014234,-0.023530497410194,-0.0341190697948104,-0.0214461803580157,0.00623054975063653,-0.0239365728279077,-0.0138153100609628
"2007-09-18",-0.00234658068193738,0.0314201608242968,-0.0310815127010402,-0.0293522120125278,0,0.0222692507270743,0.00971555178609584,-0.00152014217264274,0.0137182620224117,0.0257524961024149,0.000617753298490342,0.0163938097756766,-0.00550207715398265,-0.00623054975063653,-0.0196359745168593,-0.00297088750895469,-0.0226753464875582,0.00924286708117705,0.00505761123043857,-0.015583610503235
"2007-09-19",0.0311739673047953,0.0135720775455432,0.0136897699891705,-0.0171678036223657,0.00273597981887441,0.0670642305805451,0.0674262674712054,0.0140989243795033,0.0473713742207433,0.00537842249275755,-2.37526870243698e-05,0.0267395610418992,0.0177721697457969,0.0169018108026044,0.0196359745168593,-0.0116715375518659,0.0223040823288478,0.0162977421680228,0.014468811119916,0.0161185128963037
"2007-09-20",0.0152299676771293,0.0170113458265373,0.00524935588614373,-0.0148280082696175,0,-0.0273989741881131,-0.0457026179254179,-0.00350613932928923,0.0153450996468827,-0.00383877630716611,0.000890339871842727,-0.00529101763441631,-0.0108992904580347,-0.00279720462106248,0.0196469973837967,-0.0118093726716459,-0.0184385376662988,0.00895083052008516,-0.0217824864770373,0.0158628223418624
"2007-09-21",0.0255128157852198,0.0296757681461166,-0.0180502369278974,0.00394650808208397,-0.0225660047506402,-0.0339015516756813,0.00418100278625388,-0.0116074984807604,-0.0403155371784596,-0.0135529664047027,-0.000890339871842727,-0.00977351182697994,-0.0280612939300404,-0.00702743580745668,-0.0172688749788286,-0.0131843087152177,-0.00386554466254907,-0.00243320085802345,-0.0119285708652743,-0.0266696696331508
"2007-09-25",-0.0114724011622371,0.00583092031079246,-0.0320496851235976,-0.00219058137981953,-0.003265689862884,0.014265577158822,-0.031444832707658,-0.00559940378749246,-0.0215922023143147,0.00505542589426256,0.000178131402067905,0.00312012733624378,0.00617979494795229,-0.0127751914887213,-0.00253686516266249,0,0.0105005686268917,-0.019743078406071,0,-0.010870263023703
"2007-09-26",0.0284379353205342,0.0286552557603752,0.00913248356327223,0.0302398851897188,-0.00280767615419819,0.0191358494751768,0.0192578166044157,0.0146949692719787,-0.0172867970778654,0.00849754051044016,0,0.00576882008100199,0.00251713180029611,0.0113072598791479,-0.0022250485975821,0.000617093509244881,0.000375671517247156,-0.024029468612083,0.0056980211146378,0.00441670338199174
"2007-09-27",-0.0112783150377069,0.0166960010319741,0.0162311949285829,0.00847462699097257,0.00280767615419819,0.0359745132353417,0.0148751897650428,0.0111051113741194,-0.0230974059251849,0.00383877630716611,0.000415516582121356,-0.00354610300674985,0.0316177539875575,-0.00418979211028514,0.00246315328540092,-0.0086741559981629,0.0154893935271403,0.0114037008672465,0.0169018108026036,0.00108754768739949
"2007-09-28",-0.0146627400842405,-0.0337904343912729,-0.0116960397631916,-0.0475251418628453,-0.0236417630570394,0.0239468955227213,-0.0068691764480544,-0.0105016717500561,-0.00340635394548627,0.00763362485507102,-0.00178200225356839,-0.011163322002214,-0.026046708938102,-0.0071174677688628,-0.00796753477913015,0.0242827360789057,-0.00785633992844836,0.0132697518821505,0.0111112254250703,-0.0117535861759883
"2007-10-01",0.0453771134990664,-0.0339015516756813,-0.0090909717012515,0.0175443096509085,-0.0163044468502385,0.00917150774923137,-0.0251826637175796,-0.00413078014203272,0.0134230203321408,0.00379507096855214,-0.00120167296835483,-0.000898472657026694,0.0408219945202557,0.0169975763685706,0.00191800586250146,0.00575323312878595,-0.00358476858866652,-0.072129079687361,-0.0111112254250703,0.0117535861759883
"2007-10-02",0.000916170471779054,-0.00118976813558902,0.0446502737377381,0.0425596144187956,0.0622196689340715,0.00114054654906326,0.0439273550037313,0.0583355770129632,0.0587404950225991,0.0150378773645397,1.19048327658078e-05,0.0239798346453437,0.0132452267500209,-0.0164263110002789,0.00993056820260207,0.0114081093139617,0.0124169780054899,-0.00492148109011126,0.0275499517682301,0.00542006746933765
"2007-10-03",0.0341182559103501,-0.0240975515790609,0.0469169197877521,-0.0126209771898829,0.0454725295055951,-0.0262482260749373,0.0340341864659806,0.0465200156348935,0.0112518767974361,0.00669396326279958,-0.00119118537015339,0.0349248687739712,0.0130720815673531,0.0172686527600376,0.0341913647482794,0.0235999153408741,-0.0145890194541103,-0.00817878087950774,0.0373376704376449,0.0107527917762624
"2007-10-04",0.0433853052445095,-0.00918842605440595,0,-0.0202035684581592,0.0148240762404885,0.0158314652166816,0.00383877630716611,0.000908677936218183,-0.00264529836042549,0.00524935588614284,-0.00364190378355111,0.0109567046382057,0,0.0131048857210914,0.000763650285296791,-0.0114353980343473,0.00217204144862038,0.0245338252368406,0.00470097496702415,-0.00988830069151625
"2007-10-05",-0.0196839902660333,0.0451204352804702,0.016119381879883,-0.0140923741397092,-0.0035343340958871,0.00365822200496879,-0.0115608224010764,0.00588636519661101,-0.0024961011399931,0.0282814821615673,5.98104010478551e-05,-0.0190401351669509,-0.00260078170005862,0.0137553750684862,0.0263668758407416,0.0233178737361488,0.00119635127174611,-0.0114335632672216,0.0302820161749571,-0.00357085268248802
"2007-10-08",-0.0325017629045359,0.0284159449742933,-0.00041008817470356,-0.0109770586311502,0.00731343332854273,0.0119265090117295,0.00502610762300115,0.000451365387938552,-0.00658206419564067,0.01776245633984,0,0.0186209358315317,0.0206192872027362,-0.00273597981887619,-0.00581613748999565,0.0123122528852555,0.013508703902767,-0.000988956731335477,0.00855781714130721,-0.00265935952229945
"2007-10-09",-0.00268216521993914,0.0119353505492725,-0.0198846651156606,0.0155517316783875,-0.00558780736107423,0.000257698751585878,-0.00631893262530525,-0.0182154398913408,0.0109772646128388,0,0.00379661149223054,-0.00884402479645363,0.00508906950747168,-0.00549451931764011,-0.0144624394834914,-0.00713982756026788,-0.0183778097433844,-0.00396563639334779,-0.0126105075919298,0.0053657211200413
"2007-10-10",0.0115711126371849,0.00675678246288136,0.0157745072538331,0.0170244387562253,-0.0350913198112703,0.0346914140059749,0.0154046691949858,-0.00969760543798515,0.017542957335575,0.007017572658647,0.00336666607942959,-0.00169348050633289,-0.000253839321073812,-0.00275862243907987,0.0143128620394908,-0.0141436908193295,-0.0149798534211136,-0.0029513708810498,-0.0148302385630243,-0.00276056360864985
"2007-10-11",0.00529568757471033,0.0536418251136954,0.0232047863513403,-0.00428266179200243,-0.0180185055026776,0.000497636238186772,-0.0161811672280496,0.0064755082890251,0.0265693166964986,0.00279329790561178,0.000593640935914408,0.0126317469059005,0.00152207030906837,-0.00554018037561477,0.0179383655248078,0.0141436908193295,-0.00657695855031015,0.00625715901554891,-0.00051533111163593,0.00276056360864985
"2007-10-12",-0.00529568757471033,0.0208428597849863,-0.0265051193799977,-0.0129591446425046,0.0317629027591515,-0.0201011793210881,-0.0102805251852409,-0.00499169089724028,-0.00151896501335358,-0.0146818695708646,-0.00298363975491789,-0.00545417756536182,-0.0114724011622371,0.0157639818460691,0.0151650617008645,0.00314780629073041,0.0140949344996777,-0.000660283946075424,0,-0.015799838344762
"2007-10-15",0.000442380011637766,-0.0103671277749058,-0.0208775850215552,0.0215062052209642,0.00395517984292759,-0.0215503465615434,-0.00999088105399615,-0.0202197284492556,-0.00582917725621179,-0.0112440695022986,0.00118976813558902,-0.0156882590084475,0.00153727931888703,0.000765320105141853,-0.00872098550544465,0.0107986272422256,0.00520657656091039,0.00309955073883117,0.00257400399517227,0.010107994817222
"2007-10-16",-0.00132772756836275,-0.0105821093305369,0.00168634104043708,0.00847462699097257,-0.00881062968215396,0.00357244937139356,-0.0146396013540038,-0.00807030252413554,-0.00752335778466851,0.0259259390731632,0.00118835426937913,0,-0.0144406841547937,0.00810910862825232,-0.00431586932309536,-0.00283045759304912,0.00966191091173663,-0.0257788347649388,-0.0108556248268945,0.0110826921624181
"2007-10-17",-0.00177305010988427,0.0231345754016576,0.00880693467540183,-0.0127390257774298,0.00881062968215396,0.00777372701590906,-0.00794135676290253,0.0281973568618366,0.0207764741121625,-0.00104657257067053,0.000118757793620361,0.0085106896679088,0.0141846349919561,0.0092261033732921,0.0173689915676754,-0.00283849182917706,-0.0038086749300259,0.009213865708535,-0.00208116620382448,0.00509452770991992
"2007-10-18",0.0193327638089791,0.00311365067327962,0,0.000640820271849307,0.0104712998672962,-0.0155041865359653,-0.00555594626566247,-0.0177657781520217,-0.0149034055025741,0.00522194398115161,0.00108004829175457,-0.0149415799981991,0.0165083114074491,0.00160987424090386,-0.0165629240341989,-0.0051296778199994,7.48194979962591e-05,-0.00335289501031077,-0.00574564129607946,0.000267415431464357
"2007-10-19",-0.0417652881358954,0.0256778467894829,-0.0117599003310316,0.0391550068930933,0.00821271095462706,-0.0290641329439119,-0.00381212170301204,0,-3.0030480941079e-05,0.0273989741881149,-1.18623258469341e-05,-0.000860585251047041,-0.0108903191032255,-0.0032223443564714,0.0035098017896189,0.0107986272422256,-0.00149745460746331,0.000671478957578131,-0.0126517238436366,-0.0026773777707163
"2007-10-22",-0.0531098253139497,0.00894883052008488,-0.0136114394109859,0.042020454724609,-0.00864683294972401,-0.00807541400554612,-0.00136500157694464,-0.00482293241834952,-0.0258269233553587,0.0134230203321408,0.000130477845640797,-0.0164934294421046,-0.011782923209104,0.00295421189743195,-0.00732604009207272,-0.000565450962195513,0.00805974512199903,-0.0227436823130773,-0.021990695765572,-0.00268456537066797
"2007-10-23",0.00335322333201304,0.0329835461866335,0.0270400927366969,0.0099912673635707,0.0116556467390616,0.0266682470821618,-0.000136602691284793,0.0368516622751542,0.0101181301655853,0.0327898228229913,0.00105505874846124,-0.00614576122274624,-0.00542566891003027,-0.0116525027808851,0.0246926125903713,0.0143200537747479,0.000817266660147808,0.0170216875694305,0.00486882216882023,-0.00809721023262
"2007-10-24",-0.0463706084157032,-0.0180801406840594,0.0128392734948992,0.00194742028439521,8.58332260929018e-05,-0.0174674611832408,0.0111399059907438,0.0139722831950166,-0.00244349541247679,-0.049596941139372,-0.00237248035363002,0.0105125803890873,-0.00780238028418445,0.00113885963663662,0.00963776869337707,0.0146674830985027,-0.0109021390446689,-0.00524580270569253,-0.0157740556510833,-0.0155677048133711
"2007-10-25",0.0477906638363486,-0.013802910168657,0.0442728236779883,0.00388350002639726,0.0295146365501964,0.0353590789367608,0.0204593617607394,0.0389642469101119,-0.0138570346614255,0.0168071183163807,-0.00178306139365603,0.0258078839558724,0.0250109724033187,0.00809721023262,0.0366213546885366,0.0190481949706953,0.00352258186998533,0.0260903293295858,0.0249065392143564,0.0101874032553724
"2007-10-26",0.00853490244983668,0.00975132105003951,0.0156253179030807,-0.0156253179030799,0.0718554371004281,0.0334016766340302,0.0144549165990746,-0.000866926798986256,0.0199242189308251,-0.0202027073175195,-0.000595061011312126,-0.0128206884290618,0.0108903191032255,-0.00512061488103654,0.00682596507039968,0.0117900615449731,-0.00735904800407283,-0.0242257639957622,0.0143352600863818,0.0241196080032875
"2007-10-29",0.0140649294674038,0.0340698710075547,0.00772204609391025,0.0348577872500666,-0.0311134457803437,0.0380180671875223,0.0129619442768725,-0.00347524242030417,0.00457930412508922,0.0202027073175195,0.00225935050625914,0.0183256779824399,0.00251572459724692,0.0237101938493574,-0.0178453603200097,-0.00641370450859213,0.0143672031317763,0.00590968372522838,0.0068295511056613,-0.00565455470163023
"2007-10-30",0.00232504173560777,0.00486897711150291,-0.00192492840958458,-0.0115104232530765,-0.00795216849709313,0.0107720969819098,0.0140667281110467,0.0146870890616828,0.00648422689615558,0,-0.000475228712756959,-0.00976031512351661,0.016694046597383,-0.00773472811413889,0.00717640397044228,-0.0132237792588406,-0.00327429969567383,-0.0054017687054202,0.00209205097222398,0.00464335154992135
"2007-10-31",0.0351393670898013,0.00104707067774079,-0.00968061771072382,-0.0233473639969901,0.0179825025504332,-0.0192313619278863,0.026317308317374,0.00598548174303737,-0.00195591727140965,0,0,0.0106045532487968,0.000741015224718922,0.00963276211042796,-0.0204216307204632,0.0132237792588406,0.00661196272367093,0.0286644360310557,-0.0152674721307884,-0.0021321969698409
"2007-11-01",-0.0417473103853432,-0.0448496933361326,-0.0236231457634357,-0.00790517950711411,-0.0147618878503906,-0.024621013211922,-0.013824244069907,0.00161846792005171,-0.0136469138411819,-0.00668898815079721,0.000712758405086333,-0.0148780640261785,-0.0275361578086049,-0.0151256698232256,7.01729764145398e-05,-0.0255240573404922,-0.0177802383097987,-0.0378466124304957,-0.00852429242654829,0.00324978310037238
"2007-11-02",-0.00883818640276246,0,0.00595830958363042,-0.0200407508834459,-0.0033012631133289,0.00496303564763956,-0.0227037464494249,-0.0279641938051665,-0.00152788417805283,-0.0237702193339118,0.00343785532122709,0.00213903824874873,0.00984980813494829,0.0106383982050566,0.0173215697354543,0.0187990824328175,-0.00445704231695387,-0.0475780531555632,0.0106440600459461,0.0100024649135459
"2007-11-05",-0.019057810401538,0.00792868375550704,-0.00158541452154015,0.0236058170479421,-0.00476980572046237,-0.0191938715888558,-0.0220501800162634,0.00828071848747669,-0.00613498856751526,-0.00378723124388181,0,-0.0172418064345052,-0.000251351013011103,0.00290582690270114,0.0204785313435405,0.015798962975083,0.0226074453542804,0.00321946262697281,-0.00477581167751406,-0.00469769410537424
"2007-11-06",0.0171692357136699,0.0019723872272035,0.0149609089718687,0.0147191353303935,0.0120823056602433,0.0339856595019654,0.00978800636616306,-0.0126666904307324,0.000307644980122035,0.00378723124388181,0.00118273224904897,0.0215062052209634,0.027521260950726,0.0153913623642001,0.0151548531768988,-0.0101469495437367,-0.00111090550213966,0.0423066062244448,0.0105821093305369,0.0187636532232549
"2007-11-07",0.00565505748334516,0.014670189747795,-0.0149609089718687,0.00718240494217071,0,-0.00980400009662219,-0.0168951697384685,-0.0253741634747371,0.0255100380458178,-0.000893870173314326,0.00471698987813873,-0.00426439878645812,0.00268653232775584,-0.0288286413192438,-0.0279389250139328,0.0207178725037469,-0.00438157471992184,0.0266862652625068,-0.000526454342246296,-0.0204051245616164
"2007-11-08",0.00562325755436177,-0.014670189747795,0.015742159011606,0.0364643512934304,0.00853036623268011,-0.019901154317294,-0.0094221385789055,0.00584402652221883,0.0141719651902186,0.00432440527010414,0,0.00468984018832241,-0.0197050710793327,-0.00923942971598635,0.0201890198436114,0.0115003881203162,-0.00522350266116689,0.021402653760406,-0.015389000963653,-0.0170496634242223
"2007-11-09",-0.0286302615063363,0.0243321006595316,0.00661609729960677,0.0148096005472862,0.00229948957526815,-0.00756624038331566,-0.0081665893330598,0.00357942216622398,0.0211778126618292,-0.00171379647773584,-0.000588408372374616,-0.00897250198032307,0.0438026226583936,-0.00216099489823485,-0.0107890459908173,-0.0234005682214189,-0.00179721480155415,0.0171768282070683,0,-0.0241146436970308
"2007-11-12",-0.0350264055881802,-0.0312525435041042,0.000775494416530798,-0.0376343205410254,0.0290373195267239,-0.0282432123133951,0.0253514140871598,0.0145431311985647,0.00999331541455284,0.00171379647773584,-0.00294724645993227,-0.00775531676747754,-0.00716848947861237,0.0131100093879049,-0.00543849063093838,-0.0223277600886007,-0.000149913799846857,0.00355365263284213,-0.011293478461508,-0.0116083394124953
"2007-11-13",-0.00801000277683706,-0.00906877509321014,-0.00193986481782638,-0.027310996544978,-0.0173053633823894,0,0.000655093374231086,-0.000792637321872292,-0.019882866638719,0.00341880674878503,0.00353565483230689,-0.00346620797648622,-0.0416216746908198,0.0193482802656462,-0.00478306344060009,0.0038012535589953,-0.00541191940267183,0.00347737665173575,-0.00596692847149249,0.00278940208757739
"2007-11-14",0.0335668236390827,-0.00290741595350674,-0.00194363520857177,0.00434366450228296,0.0136056520557784,0.0234214798400867,0.0149499046946602,0.00017619593032947,0.00699099847015461,0.00849622782908632,0.0058651194523982,0.0172121288811207,0.00124921940043166,-0.00262123347987497,0.000342407125412336,0.00944039377908723,0.0147386051787564,0.00365573005086617,0.00650761515673803,0.0143807788052293
"2007-11-15",-0.0216104740590488,-0.00120554565534725,0,-0.0121785044779585,0.000231633402572484,-0.01305869280454,-0.0129871955268115,-0.0134801615566928,-0.00728335339110942,-0.0190638139915382,-0.00117027514819057,-0.0189497487796615,0.00149700626759319,-0.0292963694884314,-0.0141357292577489,-0.0241826755162897,0.000222775035265244,-0.0327369393517074,0,-0.0171701808928066
"2007-11-16",-0.0687604675792528,-0.0226716364366482,-0.0216330953554253,-0.0220597180647335,-0.0396067986374025,-0.0421114853501265,-0.0105125803890864,-0.00896866998276025,-0.0117648415795859,-0.0269181142250012,-0.00469484430420763,-0.0074187553874463,0.012142386825726,0.00431500130141416,-0.00592026803187551,0.0319377618490844,0.000148489123445117,-0.0198682032167259,-0.027398974188114,0.00418119076040036
"2007-11-19",-0.00106326432132953,-0.0441479994102973,-0.0729769405018263,-0.00595758515012612,-0.00968530573446458,-0.0244910200082966,-0.050112041427349,-0.0269361183594388,-0.0209275201059551,7.08641888120809e-05,1.17646366781798e-05,-0.00571053605434724,-0.0583181704210869,0.001075847333464,-0.0330227059167321,0.00159701923748656,-0.0454882717550316,-0.0322882763776366,-0.00557104504945549,-0.00418119076040036
"2007-11-20",0.0158314652166798,0.00535906963184019,0.0257561208076815,-0.00820396021945946,0.0489832479104511,0.0191001713734185,0.0273989741881149,0.0087537992762492,0.0671785377567105,0.0132340380014266,0.00585335481572002,0.0131292914417935,0.0588106599656388,0.0395308387566349,0.0235472884706347,-0.0123094944712889,0.00116473204920986,0.0188200593267709,0.00223214378394054,0.00557104504945549
"2007-11-21",-0.0351661169241364,0.0101037817795984,-0.004177115513885,-0.0291080841580698,-0.0475244584467909,-0.0273989741881131,-0.0273989741881149,0,-0.00552370216863096,-0.014794211355273,0,-0.0171019296392716,-0.00320552610816982,-0.0288355496398882,-0.00211789701473464,-0.00756760368288312,-0.0166677046165233,0.00675678246287958,-0.0134682170508666,0
"2007-11-22",0.0140013057320942,0.0052770571008427,-0.0096741027874776,-0.00422833610952189,0.00710138555659512,0.0137933221323348,-0.0161011528793651,-0.00459770924863001,-0.0101349807645637,-0.0171800932772417,-0.00468934036338631,-0.00487697707950385,-0.0134263578317864,0.018445845790751,0.00211789701473464,0.00379096040254723,0.00236443994139535,0.0199676628617187,-0.0344861760711694,0.0204015764306344
"2007-11-23",0.00533334597536239,-0.00105318598465765,-0.0131888744353343,0.0251059211310771,0.0186415021365409,-0.00274348594575002,0.0202591630280295,0.00459770924863001,-0.00728616410428096,-0.00144508695668044,-0.00471143392131879,0,-0.024067026082637,0.0129703504426288,-0.00921012532422694,-0.00379096040254723,-0.00814137208389099,0.00329500446391684,-0.0111733005981254,-0.00946163639230058
"2007-11-26",-0.0313369780040915,0.0125656103603635,-0.0313205244694608,0.0285151703080206,-0.0398523253643948,-0.0166208812360402,-0.0181442521234043,-0.0248944678241543,0.00297271385056064,0.00144508695668044,0.000590144602549358,0,0.0228146777661724,-0.00516797015844261,-0.0201300830391915,-0.0322564147396083,0.00577693214249564,0.0354825900666231,-0.0306238280803361,-0.013721583000212
"2007-11-27",0.0355832688855422,0.0246672322017965,-0.019184170767212,0.0109836351339645,-0.0119811389820654,-0.0486505091171843,0.00281294137661448,-0.012493064247467,-0.0218508329481075,-0.00267505491552456,-0.000590144602549358,-0.0129726713040386,-0.0176995770994015,0.0306146358196067,-0.025746181197027,0.0105909574133793,-0.00784255613905849,0.0111450788172593,0.00486618965117369,-0.0140254753545044
"2007-11-28",-0.0149523327441816,-0.00305033281762235,-0.0158913673366348,0.00696673838628037,0.0736922581589585,0.0203200024909584,0.000702000730830932,0.0141846349919579,-0.019331457018307,-0.000941585554663504,0.00353565483230689,0.0174072683719038,0.0294101880684323,0.00125549294583216,0.00594355390084722,-0.0164923374740695,-0.011840138319366,-0.00841838086915025,-0.00486618965117369,0
"2007-11-29",0.0212881511932679,0.0181639706276719,0.0127332325213594,0.0287339221577305,0.0606700443596502,0.0504308536268923,0.0208340869028412,0.00374883288151828,0.0237399873030721,0.00901719365018927,-0.00294551022975753,0.0287852408122786,0.0395826834185193,0.0186456613714618,0.0255955471889635,-0.00282246870973957,-0.0201600064551197,0.00983025654489644,-0.0315913542815274,0.00955868959155382
"2007-11-30",0.0218644836967385,0.0391245546840491,-0.0288812189293415,0.0342847668556914,0,-0.0165293019512109,-0.00344234419097234,-0.0179334678734762,0.00878824943480616,0.0726963581881641,-0.0017714796483812,0.00514580895340355,-0.0363676441708751,0.0140874957427677,-0.02485508066124,0,-0.0247747312518847,0.058011544795054,-0.0254953261198478,0.0127886091004434
"2007-12-03",0.0413573815560859,0.028534093789764,-0.0140517534556501,0.0470249386448636,-0.000727008392615858,0.0165293019512109,-0.00138026246895784,-0.0142921237618641,0.0144298483687351,-0.001670844164817,-0.00236686501026639,0.000427624552165717,0.00123380644892812,-0.00770397296097869,0,0.0396228586592908,0.0166948785721708,-0.0182121767570891,-0.00842792670925085,-0.00915782728753456
"2007-12-04",-0.00495295712884847,-0.0188684843043827,0.00470589103741226,-0.00353982670512387,-0.0187195776426137,-0.00751450208007043,-0.0137683838306533,0.020463517666407,0.00197506898227218,-0.0168638060520045,0,-0.00385522002443306,0.0262852806454621,-0.0129072189439121,-0.0148393909072251,0.037327714067878,-0.0178740246702187,-0.0110582055430246,-0.0237165266173163,-0.0165850604055997
"2007-12-05",-0.00697561373642586,0,0.0346055291774761,-0.025099610296321,-0.018321694037736,0.00532631739951661,-0.00857891486134399,0.0219994830621548,-0.0104923707814581,0.00677968698537867,0,0.00769563438824061,0.0114641809669536,0.0143745706378624,0.0152094186635292,0.0153229851704193,0.00126331763969922,-0.00213479800502014,0,0.014072846941982
"2007-12-06",0.00199800266267225,-0.0095694510161497,-0.0275879565188291,-0.0370776346555708,0.0259987081945905,0.00191492330434784,0.00282087634164085,-0.00185356864932373,-0.0161681476983055,-0.00270636159774362,0.000592241651897751,0.000851426190218163,-0.0264693027698684,-0.00780161460528284,0.0226783676799869,0.027956077266591,0.0287879185524389,-0.0457570645030483,0,-0.000559127775259682
"2007-12-07",0.0463158576158786,0.00479617226349305,-0.0235859990058795,0.0260722403097748,-0.0155627863115786,0.00300177602940899,0,0.0106114029157318,0.0217873541849087,0.0161293819298844,0,0,0.0309711466482643,0.0194635543531252,-0.0178804252778484,0.0220606294336481,0.00163425432679354,-0.0223312289950126,-0.00333890126551495,-0.0104006559479419
"2007-12-10",-0.0383635294253821,-0.0188365868864757,-0.00959239969143955,0.0424676984299452,0.000746602991227974,-0.00272851465320301,-0.0156142278015512,0.00950039117839729,-0.00862907765594123,0,0,0.00720800237577901,0.0164130296413294,-0.0195128142235816,0.00631287422803695,-0.00491522247865994,-0.00368083520567986,-0.0331591841426384,-0.0046932704317495,-0.0110812328679568
"2007-12-11",-0.0119523335238423,0.00447558637721102,0.0238106486937184,0.0264271290351612,7.46296503937316e-05,0.00544960476756451,0.00428266179200243,0.00462606838878266,-0.00293174474513513,0.00995033085316877,0,-0.0136114394109859,0.00139437624265426,-0.00498778781648745,0.00430799103700785,0.000246335756880711,0.0053124231023034,0.0380168069437463,0.0046932704317495,0.019802627296178
"2007-12-12",-0.00804833318282761,-9.70826659649759e-05,0.0273862555062792,-0.00395427318310304,-0.0195936939004007,0.0362900014052006,-0.0085837436913927,-0.0145854910188934,-0.0131382557274389,0.00329489589685217,0.00649161323650738,-0.00214362354325193,-0.0130904160058449,-0.00815235414314586,-0.00914919465358821,-0.0123917322951641,0.00349892541347252,-0.0313165579755275,0,-0.00843886864586452
"2007-12-13",-0.0359936026479062,-0.0497615095590636,-0.0536094506053812,-0.0270640699915052,-0.0183561853134648,-0.0469443843927451,-0.00865806274311431,-0.0298251370627227,-0.0345507707306609,-0.0133118956390081,0.000588062351553731,-0.0129591446425046,-0.0202027073175195,-0.0276305402482198,-0.0290956742077721,-0.0224445180082835,-0.00684655050342542,-0.00910169775552738,0,-0.0339015516756813
